id,listing_id,date,reviewer_id,reviewer_name,comments,score
223353847,30320,2018-01-01,50517370,Jackie,"Highly recommended. It was wonderful staying at Dana's apartment.  Dana answered all our questions and was very helpful.  Location was closed to Sol, where we enjoyed the New Year's atmosphere that made the highlight to our stay at Madrid.",80
227186691,30320,2018-01-14,3299654,Victor,"Ha sido todo perfecto! La ubicación del apartamento es ideal, justo al lado de Sol, perfecto para quienes tengan que usar transporte publico para recorrer Madrid. El apartamento tiene todo tipo de comodidades, limpio, y tiene un colchón que es una maravilla para cuando uno está cansado poder descansar por la noche y al día siguiente estar como nuevo!

La comunicación con la anfitriona ha sido muy buena, ayudándome en todo lo que podía. Un 10! Recomiendo totalmente",62
228163024,30320,2018-01-18,152561963,Всеволод,"Прекрасное жилье в самом центре Мадрида. Дополнительный плюс в том, что хозяйка отлично владеет русским языком.",69
247376443,30320,2018-03-28,137907308,Margot,"Location location location is what makes this a great place to stay. The apartment Is quite spacious with bedroom and living area separate. The living room overlooks a busy street with shops, cafes and bars that are open quite late.  It was great fun from the third floor watching everyone passing by, but it’s not so noisy with the windows closed.

The kitchen is fitted with the essential items for light meals but with so many good inexpensive cafe options close by you won’t need to cook.

We arrived after 8 days travelling and needed to do laundry so they let us use their washing machine and drying rack.  They even found us an electric toaster and kettle to use.

The beds was very comfortable and warm. 

We’d happily stay there again.",90
302797062,30320,2018-08-06,94412657,Greg,"A great location to stay in Madrid.  A block from the Sol train station and local to everything you need.  Dana provided quick communication and responded quickly when I had a question during my stay.  The place was very clean and all amenities worked great.  The listing is almost like a boutique hotel as in you can request linen changes, laundry service, etc but more comfortable than a hotel.  Solo traveler but another bed and couch large enough to sleep on are present in the living room area.  Would stay again. ",81
310040419,30320,2018-08-19,31544778,Luisa,Súper recomendado. La ubicación inmejorable. Dana es muy amable y te da todas las instrucciones del apartamento que necesites. El apartamento es muy cómodo y tiene todo. Precio/calidad excelente. ,92
342652553,30320,2018-10-29,19248632,Mark Anthony,"Perfect location right in the heart of the city. The hosts are very professional, super nice and accommodating to different arrival schedules. A block from the Sol train station and local to anything/everything you might need.",79
348324652,30320,2018-11-13,213825069,Ramon,"Just as described. Beautiful, cozy apartment in the center of everything! 2 minutes to Puerta del Sol, 8 minutes to Plaza Mayor. I’m a walker, It took me about 25 minutes to walk from Atocha Train Station to 27 Calle de Carretas. Directly across from Atocha Train Station, Calle Atocha at Plaza del Emperador, there is a McDonald’s there for reference, will take you straight to Calle de Carretas. Gracious host. Highly recommended.",60
353471509,30320,2018-11-28,142378187,Лариса,"Большое спасибо Дане! Все было прекрасно! Мадрид - чудо, расположение - идеальное! Дана была очень внимательна, отзывчива, во всем помогала. Знание русского языка - огромный бонус)
Собираюсь снова приехать и остановиться там же. И уже посоветовала своим друзьям. Пятерка за все!!!
Спасибо!!!",98
411029172,30320,2019-02-11,102937327,Peter,"If you want to explore Madrid this is the apartment to get. Right in the heart of the city, seconds away from food and all the tourist stuff. But once you go to the bed room it’s quite and easily to sleep.",48
413257810,30320,2019-02-17,232508499,Jean Pierre,"Super bien reçus par Dana, 
appart impec
*
à 1 minute de la Puerta del Sol

je recommande fortement !",63
420328489,30320,2019-03-06,239763269,Ma Patricia,"El apartamento tiene una excelente ubicación, la  limpieza es excelente!  la seguridad de las puertas para entrar al apartamento me gustó muchísimo!!  y el apartamento es tal cual como se ve en las fotos en general me gustó mucho! ",56
423168423,30320,2019-03-13,5943025,Vito,A well- situated and clean apt. Everything was super convenient.,34
424801659,30320,2019-03-17,26350842,José M.,"Emplacement parfait ! Accueil impeccable. Appartement confortable, sécure, propre, pratique. J'y retournerai avec plaisir",61
428510396,30320,2019-03-25,44936919,Rohan,Lo que esperaba! Genial para pasar unos días en Madrid. Probablemente vuelva a repetir!,31
431514758,30320,2019-04-01,60805325,Thomas,L’appartement est assez bruyant la nuit mais il est agréable et central. J’y reviendrai.,53
437148737,30320,2019-04-14,13801924,Myung Hyun,Very well located appartement. If you want a central location for sightseeing then it’s perfect. It is certainly not a calm place at all but if you look at this appartement then I doubt you look for a calm faraway from tourists.,35
440761007,30320,2019-04-21,34657407,David,"We had a great stay in Madrid in Dana’s flat. 

The flat is located on a retail mall just off Plaza del Sol. You literally couldn’t have a more central location to explore Madrid! All of the main sights are within easy walking distance. 

The flat is well equipped and very comfortable for a couple to stay in. It has a little kitchenette but we didn’t use it as the flat is just around the corner from a huge number of bars and restaurants. 

Generally the flat is very quiet but the cost of staying in this supper central location is you do have occasional noise during the night from people transiting through the mall and enjoying the Madrid nightlife! (note the bars etc are not on the street the flat is on)

Overall we had a great stay and I would certainly recommend it as a base to explore the city.",79
445843440,30320,2019-04-30,67028219,Andy,"A great apartment in a perfect location. The check in was wonderful with a very friendly greeting in person and a quick tour of the apartment. Everything was very clean and tidy and I was even given the offer of an additional clean every 2 days although I did not need it for my stay.
You can walk to nearly everywhere you may need to go or use the great Madrid public transport.",38
